Dist Code,Year,State Code,State Name,Dist Name,JAN,FEB,MARCH,APRIL,MAY,JUNE,JULY,AUGUST,SEPT,OCT,NOV,DEC,ANNUAL
9,2014,6,Madhya Pradesh,Chhindwara,27.4,48.2,7.9,1.6,2.8,83.8,318.9,178,104.7,13.2,16.8,3.7,807
9,2015,6,Madhya Pradesh,Chhindwara,26.5,9.6,79.1,34.5,10.7,186.7,239.3,363.9,140.3,41.4,0.7,0.6,1133.3
10,2005,6,Madhya Pradesh,Narsinghpur,45,12.4,23.5,2.2,0.2,101.2,1017.8,238.9,141.8,2.6,0,0,1585.6
10,2006,6,Madhya Pradesh,Narsinghpur,0,0,60.2,7,17.3,44.1,405.9,416.2,133.7,0,0,0,1084.4
10,2007,6,Madhya Pradesh,Narsinghpur,0,42.7,8.5,0.5,30.4,93.9,435.9,164.8,117.8,0,0,5.3,899.8
10,2008,6,Madhya Pradesh,Narsinghpur,0,0,23.9,0.5,3.6,318.6,228.2,279,82.6,11,0,0,947.4
10,2009,6,Madhya Pradesh,Narsinghpur,0.7,0,0,0.2,5.3,30.9,352.2,209.7,550.8,13.2,0,0,1163
10,2012,6,Madhya Pradesh,Narsinghpur,23.4,0,0,0,3,48.5,415,431.4,105.4,12.8,0,0,1039.5
10,2013,6,Madhya Pradesh,Narsinghpur,0,40.3,4.2,2.3,0,460.8,561.9,528.1,34.2,189.2,0,0,1821
10,2014,6,Madhya Pradesh,Narsinghpur,7.7,69.1,8.3,0,0.3,48.2,358,228.2,181.2,13.2,0,1,915.2
10,2015,6,Madhya Pradesh,Narsinghpur,49,2.1,73,11.4,0,130.2,365.8,283.7,59.7,31.2,0,0,1006.1
11,2005,6,Madhya Pradesh,Seoni / Shivani,51.8,9.8,7.4,1.9,12.1,164.5,537.5,225.3,374,42.6,0,22.2,1449.1
11,2006,6,Madhya Pradesh,Seoni / Shivani,0,0,60.4,39,21.8,42.7,519.5,432.4,170.9,26.5,9.3,0,1322.5
11,2007,6,Madhya Pradesh,Seoni / Shivani,0,4.5,0.4,0.8,4.1,97.9,314.5,290.6,252.7,1.2,0,0,966.7
11,2008,6,Madhya Pradesh,Seoni / Shivani,0,1.4,7.9,28.2,5.9,254.5,326,184.4,104.9,24.1,5.6,0,942.9
11,2009,6,Madhya Pradesh,Seoni / Shivani,0,0,1.7,0.2,1.1,58.5,513,184.6,113.9,16.1,0,0,889.1
11,2012,6,Madhya Pradesh,Seoni / Shivani,77.2,8.8,0,5,3.9,108.9,378.6,291.8,179.1,19.8,20.8,24.6,1118.5
11,2013,6,Madhya Pradesh,Seoni / Shivani,10.1,30,43.7,33.4,0,359.4,510,534.1,80.1,133,0.9,0,1734.7
11,2014,6,Madhya Pradesh,Seoni / Shivani,26.4,30.2,20.5,27.1,12.7,94.1,339,153.6,140.6,23.5,6.6,6,880.3
11,2015,6,Madhya Pradesh,Seoni / Shivani,1.5,41.3,100.9,24.8,14.8,139.1,264.5,321.8,61,44,0,0,1013.7
12,2005,6,Madhya Pradesh,Mandla,78.3,16,10.5,0,15.8,196.9,504.5,367.4,266,22.1,0,0,1477.5
12,2006,6,Madhya Pradesh,Mandla,0,0,2.6,0,13.1,12.4,599.1,414.8,95.8,1.7,0.2,0,1139.7
12,2007,6,Madhya Pradesh,Mandla,0,1.2,9.6,1.5,2.8,97,370.1,288.9,394.6,8.2,0,0,1173.9
12,2008,6,Madhya Pradesh,Mandla,0,3.2,34.6,4,0.4,602.4,338.4,351.2,152.4,10.9,6,0,1503.5
12,2009,6,Madhya Pradesh,Mandla,12.2,0,0.1,0,0,19,393.3,246.7,141.4,24.2,0,0,836.9
12,2012,6,Madhya Pradesh,Mandla,80.1,6.5,0,0,0,93.7,654.1,371,153.1,17.1,10.8,1.5,1387.9
12,2013,6,Madhya Pradesh,Mandla,7.5,40.8,32.9,21.7,0.4,355.8,586.3,599.3,53.6,129.8,0,0,1828.1
12,2014,6,Madhya Pradesh,Mandla,7.6,51.8,11.9,0,8.4,180.4,380.6,309.5,187.2,71.5,0,20.2,1229.1
12,2015,6,Madhya Pradesh,Mandla,5.6,23.9,126.3,27.7,5.5,205.4,312.2,365.6,97.3,26.3,0,0,1195.8
13,2005,6,Madhya Pradesh,Sagar,11.6,3.2,49.3,3.6,3.3,186.6,1012,213.3,156.6,1.2,0,3.9,1644.6
13,2006,6,Madhya Pradesh,Sagar,0,0,68.1,8.1,36.1,73.9,419.4,308.5,115,1.4,9.6,0,1040.1
13,2007,6,Madhya Pradesh,Sagar,0,21.6,0.4,1,15.9,106,260.8,216.5,119.5,0,0.2,4.6,746.5
13,2008,6,Madhya Pradesh,Sagar,0.1,0,5,7.8,1.2,384,228.4,303.9,86,9.9,0,0,1026.3
13,2009,6,Madhya Pradesh,Sagar,3.6,2.9,0.3,1.4,9.5,45.6,266.2,249.8,282.4,113.8,0,0,975.5
13,2012,6,Madhya Pradesh,Sagar,26.9,0,0,0.4,3.5,66.6,271.2,432.1,110.6,1,0,0,912.3
13,2013,6,Madhya Pradesh,Sagar,0,18.7,25.8,1.6,0,511.5,721.2,539.7,65.6,50,0.4,0,1934.5
13,2014,6,Madhya Pradesh,Sagar,50.7,57.1,14.3,1.6,0.3,102.5,262.1,248.5,114.1,9,0,5.3,865.5
13,2015,6,Madhya Pradesh,Sagar,44.9,0.7,47.2,14.4,1.3,111.2,264.1,234.3,30.7,16.9,0,0,765.7
14,2005,6,Madhya Pradesh,Damoh,7,0,0,0,0,191.4,922.4,352.2,168.3,7,0,18.5,1666.8
14,2006,6,Madhya Pradesh,Damoh,0,0,38.4,14.2,0,14,339,311,79,0,10.4,0,806
14,2007,6,Madhya Pradesh,Damoh,0,22.6,4.6,0,22.4,109,229.2,356.6,139.7,0,0,4.8,888.9
14,2008,6,Madhya Pradesh,Damoh,0,0,0,4,0.5,579,256.3,315.5,99.6,4.5,0,0,1259.4
14,2009,6,Madhya Pradesh,Damoh,25.1,0,0,11,5.6,19,230,153.1,192.6,46.9,0,0,683.3
14,2012,6,Madhya Pradesh,Damoh,39.2,0,0.7,4.2,0.5,80.9,546.6,293.6,130.9,1,0,0,1097.6
14,2013,6,Madhya Pradesh,Damoh,0,31.8,12.8,1.6,1,474.5,471.5,654.2,50.3,89.4,6.7,0,1793.8
14,2014,6,Madhya Pradesh,Damoh,58.3,63.9,1.5,2.6,0,139.8,170.7,280.8,80.7,18.2,0,7.9,824.4
14,2015,6,Madhya Pradesh,Damoh,59.7,10.5,64.1,69,0.5,116.9,221,360.4,28.5,40.8,0,0,971.4
15,2005,6,Madhya Pradesh,Tikamgarh,0.8,0,13.7,0,0,77.7,408,124.1,89.1,0,0,0,713.4
15,2006,6,Madhya Pradesh,Tikamgarh,0,0,15.5,0,25.5,2.5,362.6,143.4,34.5,9.7,0,0,593.7
15,2007,6,Madhya Pradesh,Tikamgarh,0,34,5,0,4.5,50.1,91.4,156,46,0,0,1,388
15,2008,6,Madhya Pradesh,Tikamgarh,0,0,0,0,0,754.7,249.7,259.1,37.5,13,2.5,0,1316.5
15,2009,6,Madhya Pradesh,Tikamgarh,26,0,0,2.5,4,23.5,221,218,88.9,152,0,0,735.9
15,2012,6,Madhya Pradesh,Tikamgarh,29.5,0,0,5,0,13.5,349.8,336.5,83.5,0,0,0,817.8
15,2013,6,Madhya Pradesh,Tikamgarh,0,72.5,3.8,2.5,0,158.5,525,400.5,22,108.5,1,20.5,1314.8
15,2014,6,Madhya Pradesh,Tikamgarh,57,56.5,13.3,0,1.5,87.5,271.6,226.5,107,0,0,47.5,868.4
15,2015,6,Madhya Pradesh,Tikamgarh,34.5,10,80,15,0,62.5,237,209,31.5,5.5,0,0,685
16,2005,6,Madhya Pradesh,Chhatarpur,10.9,9.7,44.3,10.1,1.5,56.5,465.6,272.9,105.8,24.9,0,4.4,1006.6
16,2006,6,Madhya Pradesh,Chhatarpur,0,0,46.7,19.6,39.7,31.4,313.7,157.5,37,3.2,0.1,0,648.9
16,2007,6,Madhya Pradesh,Chhatarpur,0.5,61.4,11.1,0,38.7,72.6,139.5,182.7,66.8,0,0,1.9,575.2
16,2008,6,Madhya Pradesh,Chhatarpur,0,0.1,9.2,1.8,7,252.3,250.1,311.3,95.3,6.4,4.8,0,938.3
